longitude	latitude	id	@id	brand	brand:el	brand:en	brand:wikidata	brand:wikipedia	building	currency:EUR	name	name:el	name:en	opening_hours	opening_hours:covid19	shop	addr:city	addr:housenumber	addr:postcode	addr:street	payment:cash	payment:debit_cards	phone	website	alt_name	addr:city:el	addr:city:en	addr:country	operator	branch	int_name	source	wheelchair	building:levels	delivery	email	addr:province	amenity	facebook	parking	twitter	payment:cards	payment:credit_cards	condition	level	organic	landuse	addr:district	short_name	short_name:en	contact:phone	addr:unit	vegan	old_name	payment:coins	payment:mastercard	payment:notes	payment:visa	recycling_type	name:de	name:ru	atm	indoor	cuisine	note	ref	addr:interpolation	toilets:wheelchair	addr:place	addr:neighborhood	name:int	contact:website	payment:credit_card	diet:vegan	start_date	clothes	description	internet_access	contact:facebook	contact:messenger	vegetarian	payment:bitcoin	name:ko	payment:american_express	payment:contactless	payment:diners_club	payment:visa_electron
23.6886961544703	38.0085757173362	way/787676292	way/787676292	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes	yes	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Περιστέρι	25	12131	Καρπενησίου			+302105780628 +302105744528	https://www.ab.gr/storedetails/peristeri-2-karpenisioy				GR		ΠΕΡΙΣΤΕΡΙ 2 ΚΑΡΠΕΝΗΣΙΟΥ																																																									
23.6769085858018	37.9925332686952	way/787684605	way/787684605	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes		ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αιγάλεω	261	12244	Ιερά Οδός			+302105313901 +302105313902 +302105313941 +302105313945	https://www.ab.gr/storedetails/aigaleo				GR		ΑΙΓΑΛΕΩ																																																									
23.7873093266616	38.060076961548	way/787877322	way/787877322	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes	yes	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Πεύκη	48	15121	Ειρήνης			+302106129474 +302106129476	https://www.ab.gr/storedetails/peyki				GR		ΠΕΥΚΗ																																																									
23.854640743291	37.9614741187222	way/788247631	way/788247631	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes		ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Παιανία	76	19002	Λ. Λαυρίου			+302106028080	https://www.ab.gr/storedetails/paiania						ΠΑΙΑΝΙΑ																																																									
23.8741914	37.90828685	way/788252512	way/788252512	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes		ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00	Mo-Fr 07:00-21:00; Sa 07:00-20:00	supermarket	Κορωπί	26-28	19400	Αττικής			+302106022305	https://www.ab.gr/storedetails/koropi						ΚΟΡΩΠΙ																																																									
23.7969989833902	38.0917490315919	way/803372089	way/803372089						yes	yes	Θανόπουλος			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Κηφισιά	38	14564	Ελαιών			+302106201878	https://thanopoulos.gr/				GR		Ν. Κηφισιά																																																									
23.8129602984387	38.0885058448464	way/803374501	way/803374501						yes	yes	Θανόπουλος			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Νέα Ερυθραία	164	14671	Χαριλάου Τρικούπη			+302106254504	https://thanopoulos.gr/				GR		Ν. Ερυθραία																																																									
23.9359499514498	37.9996670169725	way/824115919	way/824115919	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης	retail		Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket																																																																							
23.86678255	38.00570015	way/852164762	way/852164762						yes		Bioart					supermarket																														only																																									
23.6601524038277	37.9710895357557	way/859470050	way/859470050						yes		MyMarket					supermarket	Νίκαια			Αγησιλάου																																																																			
23.7012652	37.918662726168	node/280285942	node/280285942	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket																																																																							
23.7074682	37.917863326168	node/280293146	node/280293146													supermarket																																																																							
23.7442487	38.003021426168	node/491046099	node/491046099	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																						Kolossaio																																	
23.7173688	38.004908726168	node/613128972	node/613128972	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7139455	38.002842226168	node/615147261	node/615147261	Γαλαξίας	Γαλαξίας	Galaxias	Q5518063	el:Γαλαξίας (σούπερ μάρκετ)		yes	Γαλαξίας	Γαλαξίας	Galaxias	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																	yes																																																						
23.6987074	37.923085226168	node/617995627	node/617995627	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket																																																																							
23.7140127	38.008676726168	node/619346220	node/619346220	Lidl			Q151954	en:Lidl		yes	Lidl			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Σεπόλια			Κωνσταντινουπόλεως																																																																			
23.72121	37.999688426168	node/624174283	node/624174283								MARKET IN			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	12	10445	Ευαλκίδου			21 0854 7436	market-in.gr																																																															
23.6968378	37.930517526168	node/670368231	node/670368231													supermarket																																																																							
23.7615252	37.879471926168	node/708064723	node/708064723													supermarket																																																																							
23.7575195	37.986198426168	node/708531359	node/708531359								My market			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	40	11521	Δημητρίου Σούτσου				https://www.mymarket.gr/				GR																																																											
23.7609946	37.992529026168	node/732098493	node/732098493	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	71	11524	Πανόρμου			21 0692 1777	sklavenitis.gr				GR																																																											
23.7690378	37.995283426168	node/732108673	node/732108673	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																	yes																																																						
23.7620167	37.987500826168	node/732202455	node/732202455	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα				yes	yes																					yes												yes	yes	yes	yes	container																												
23.7637164	37.992505726168	node/733638002	node/733638002	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7447164	37.971926126168	node/739204138	node/739204138								OK! anytime market			Mo-Su 08:00-23:00		supermarket																																																																							
23.7477478	37.971790326168	node/739205897	node/739205897	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00		supermarket	Αθήνα	38	11634	Σπύρου Μερκούρη				https://www.ab.gr/storedetails/pagkrati				GR		ΠΑΓΚΡΑΤΙ																																																									
23.7616146	37.976436526168	node/763644474	node/763644474	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket	Ζωγράφος	24	15771	Ούλωφ Πάλμε								GR																																																											
23.7468829	37.988937926168	node/764413423	node/764413423	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7403946	37.986656926168	node/764413428	node/764413428	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																	no																																																						
23.7105874	38.037021826168	node/776016584	node/776016584	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Ίλιον		13122	Ιπποδαμείας								GR																																																											
23.7865757	37.984257026168	node/817069849	node/817069849								ΑΒ Βασιλοπουλος			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Παπάγος	116-118	15669	Πίνδου			+30 210 6510603	https://www.ab.gr/				GR					yes																																																						
23.7357334	37.999753326168	node/819453381	node/819453381								AB			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket		35		Αγίου Μελετίου													yes																																																						
23.8335333	38.025846626168	node/888615571	node/888615571	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7629548	37.956756726168	node/890516529	node/890516529	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00	Mo-Fr 07:00-21:00; Sa 07:00-20:00	supermarket	Βύρωνας	34	16233	Καραολή Δημητρίου			+302107600042 +302107600044	https://www.ab.gr/storedetails/vyronas-1-dimarcheio				GR		ΒΥΡΩΝΑΣ 1 ΔΗΜΑΡΧΕΙΟ	AB Vasilopulos																																																								
23.7692446	37.881211026168	node/906792951	node/906792951													supermarket	Γλυφάδα	136		Όλγας								GR																							210-9652968																																				
23.7657262	37.879864826168	node/906792997	node/906792997													supermarket																																																																							
23.6999622	37.921966826168	node/910781266	node/910781266	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket																																																																							
23.751519	37.928216426168	node/928900811	node/928900811													supermarket																																																																							
23.7647504	37.994367226168	node/1018104010	node/1018104010	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	17	11524	Γεννηματά Νικ.			21 0692 6600	https://www.ab.gr				GR																																																											
23.7795369	38.036414126168	node/1030660451	node/1030660451							yes	Σκλαβενίτης			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7028824	38.042632226168	node/1108447698	node/1108447698	Lidl			Q151954	en:Lidl		yes	Lidl			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Ίλιον	52	13123	Αγίου Νικολάου								GR																																																											
23.748615	37.942759426168	node/1188796636	node/1188796636	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket																																																																							
23.8318974	38.026585926168	node/1206821636	node/1206821636	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket															AB Vassilopoulos																																																								
23.7729018	38.060284626168	node/1222270800	node/1222270800							yes	My market			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Νέο Ηράκλειο	475		Ηρακλείου																																																																			
23.7682233	37.997703726168	node/1234048430	node/1234048430								24 Shopen			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7475787	37.965446526168	node/1247419872	node/1247419872	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket																																																																							
23.8731754	37.913385126168	node/1261916038	node/1261916038								LIDL					supermarket								http://www.lidl.gr	LIDL						LIDL																							LIDL																																	
23.8309841	38.051609426168	node/1288286233	node/1288286233	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket							+302106139906 +302106139908	https://www.ab.gr/storedetails/melissia						ΜΕΛΙΣΣΙΑ																																																									
23.8066653	38.040656226168	node/1305757019	node/1305757019	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Μαρούσι			Χειμάρρας																																																																			
23.7714228	37.977687026168	node/1315983856	node/1315983856								Market In					supermarket							+30 210 7717666	http://market-in.gr/																																																															
23.7698363	37.977785226168	node/1315983873	node/1315983873								Market In		Market In			supermarket	Αθήνα	82		Λεωφόρος Στρατάρχου Αλέξανδρου Παπάγου			+30 210 7773537	http://market-in.gr/				GR	Μάρκετ ιν Εμποροβιομηχανική Α.Ε.																																																										
23.7432386	37.958909426168	node/1327277399	node/1327277399								Δούκας					supermarket																																																																							
23.7444105	37.960951026168	node/1327277403	node/1327277403								ΣΚΛΑΒΕΝΙΤΗΣ			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su off		supermarket																																																																							
23.7379087	37.957033726168	node/1327277409	node/1327277409	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket	Αθήνα			Γεωργίου Καφαντάρη																																																																			
23.7400289	37.955587126168	node/1327277410	node/1327277410	Lidl			Q151954	en:Lidl			Lidl					supermarket	Αθήνα			Ηπείρου																																																																			
23.7402215	37.960930426168	node/1399051305	node/1399051305	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket																																																																							
23.7533891	37.957316226168	node/1403987572	node/1403987572	Lidl			Q151954	en:Lidl			Lidl					supermarket															Lidl																																																								
23.7212276	38.015855926168	node/1425270669	node/1425270669	Lidl			Q151954	en:Lidl		yes	Lidl			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7561707	37.995674626168	node/1426791985	node/1426791985								Προμηθευτική			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	37	11522	Σπυριδογιάννη								GR																																																											
23.7573839	37.997582126168	node/1426791988	node/1426791988								Προμηθευτική			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket		1	11476	Μπόχαλη																																																																			
23.7377588	37.949091526168	node/1433494596	node/1433494596	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket	Δημοτική Ενότητα Δάφνης	7		Στριγγαρη																																																																			
23.724806	37.993414826168	node/1434352124	node/1434352124	Γαλαξίας	Γαλαξίας	Galaxias	Q5518063	el:Γαλαξίας (σούπερ μάρκετ)			Γαλαξίας	Γαλαξίας	Galaxias	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket				Παιωνίου																																								Galaxias																											
23.728935	37.995638026168	node/1434352126	node/1434352126								My market			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	118		Φυλής																																																																			
23.725173	37.994640226168	node/1434352152	node/1434352152	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																												Sklavenitis																											
23.7566865	37.991615826168	node/1476802707	node/1476802707								ΑΒ City			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7504319	37.995119426168	node/1476802720	node/1476802720								Αστέρας			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	10		Αγλαοφώντος																																																																			
23.7484701	37.966795826168	node/1491848578	node/1491848578	Lidl			Q151954	en:Lidl			Lidl					supermarket																																													Лидл																										
23.7491278	38.005589426168	node/1538791260	node/1538791260								Market In			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket								http://www.market-in.gr																																																															
23.7164786	38.003107026168	node/1619150571	node/1619150571	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.6419116	37.934289626168	node/1645169128	node/1645169128								OK! any time...markets					supermarket		65		Σαχτούρη												survey																														yes																									
23.7998591	38.049192426168	node/1668102828	node/1668102828							yes	Bazaar			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Μαρούσι			Αγίου Κωνσταντίνου																																																																			
23.7355894	38.016448926168	node/1679912364	node/1679912364	Lidl			Q151954	en:Lidl			Lidl			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket		303		Πατησίων																																																																			
23.7499129	37.972126826168	node/1685148116	node/1685148116								Bazaar			Mo-Su 09:00-21:00		supermarket				Βασιλέως Γεωργίου Β'																																																																			
23.763328	37.980093926168	node/1705505367	node/1705505367								My market					supermarket																																																																							
23.7150466	38.066019626168	node/1706133961	node/1706133961							yes	Καρφούρ			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.8781734	38.003904726168	node/1706711383	node/1706711383													supermarket																																																																							
23.6718776	38.003558726168	node/1706712020	node/1706712020							yes	My market			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.6534678	37.969916626168	node/1707930608	node/1707930608	Γαλαξίας	Γαλαξίας	Galaxias	Q5518063	el:Γαλαξίας (σούπερ μάρκετ)			Γαλαξίας	Γαλαξίας	Galaxias			supermarket																																																																							
23.782559	38.049220126168	node/1711177725	node/1711177725	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket							+302102834360 +302102834361	https://www.ab.gr/storedetails/n-irakleio						Ν. ΗΡΑΚΛΕΙΟ																																																									
23.7570583	37.964725326168	node/1716719416	node/1716719416								Market In					supermarket																																																																							
23.7770297	37.975058426168	node/1748141243	node/1748141243								AB Βασιλόπουλος	AB Βασιλόπουλος				supermarket	Αθήνα	28		Γρηγορίου Κουσίδη								GR																	0																		area																								
23.7345928	38.029757926168	node/1751632014	node/1751632014							yes				Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7743699	37.976529726168	node/1752680457	node/1752680457								My market					supermarket		122		Στρατάρχου Αλέξανδρου Παπάγου																									0																		area																								
23.745744	38.007685826168	node/1755404006	node/1755404006								Market In			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket				Αγίας Γλυκερίας																		marketplace																																																	
23.8173431	38.014082026168	node/1756216807	node/1756216807								My market			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αγία Παρασκευή	17		Χαλανδρίου																																																																			
23.662156	37.956694126168	node/1756868802	node/1756868802													supermarket																																																																							
23.7432801	37.913306826168	node/1757635754	node/1757635754	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket															Sklavenitis																																																								
23.646323	37.939225726168	node/1768454286	node/1768454286	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis			supermarket	Πειραιάς	30	18535	Δευτέρας Μεραρχίας			2104522194					GR			Sklavenitis																																																								
23.7744961	37.973753626168	node/1770955636	node/1770955636								Market In	Market In	Market In	Mo-Fr 09:00-21:00; Sa 09:00-20:00		supermarket	Ζωγράφος	29	15772	Γεωργίου Ζωγράφου			+30 210 7788852	http://market-in.gr/				GR	Μάρκετ ιν Εμποροβιομηχανική Α.Ε.																0																		area																								
23.7241948	37.913653926168	node/1843298872	node/1843298872								ΣΚΛΑΒΕΝΙΤΗΣ					supermarket																																																																							
23.8322567	38.026434626168	node/1885544950	node/1885544950	Lidl			Q151954	en:Lidl		yes	Lidl			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7871779	38.006931426168	node/1910540403	node/1910540403	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7399863	38.075198326168	node/1947375171	node/1947375171							yes	AB Vasilopoulos city			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7956844	38.036128826168	node/2027828083	node/2027828083	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																							
23.7603967	37.981409726168	node/2062507364	node/2062507364								My market					supermarket	Αθήνα	120	11527	Μιχαλακοπούλου								GR																																																											
